document_id,document_metadata.geography,world_bank_region,country_name
CCLW.executive.10109.4592,COL,Latin America & Caribbean,Colombia
CCLW.executive.10109.4593,COL,Latin America & Caribbean,Colombia
CCLW.executive.10115.4612,UKR,Europe & Central Asia,Ukraine
CCLW.executive.10118.4630,VNM,East Asia & Pacific,Vietnam
CCLW.executive.10132.4655,COL,Latin America & Caribbean,Colombia
CCLW.executive.10144.4674,ESP,Europe & Central Asia,Spain
CCLW.executive.10146.5892,IND,South Asia,India
CCLW.executive.10169.4717,KEN,Sub-Saharan Africa,Kenya
CCLW.executive.10170.4735,USA,North America,United States of America
CCLW.executive.10172.4739,PAN,Latin America & Caribbean,Panama
CCLW.executive.10172.rtl_195,PAN,Latin America & Caribbean,Panama
CCLW.executive.10178.4751,PRT,Europe & Central Asia,Portugal
CCLW.executive.1018.0,AGO,Sub-Saharan Africa,Angola
CCLW.executive.10191.4777,USA,North America,United States of America
CCLW.executive.10193.4779,ARM,Europe & Central Asia,Armenia
CCLW.executive.10202.5026,NGA,Sub-Saharan Africa,Nigeria
CCLW.executive.10233.4847,PRY,Latin America & Caribbean,Paraguay
CCLW.executive.10234.4848,PRY,Latin America & Caribbean,Paraguay
CCLW.executive.10247.4862,GIN,Sub-Saharan Africa,Guinea
CCLW.executive.10248.4863,ISR,Middle East & North Africa,Israel
CCLW.executive.10263.4878,MWI,Sub-Saharan Africa,Malawi
CCLW.executive.10265.4880,MWI,Sub-Saharan Africa,Malawi
CCLW.executive.10267.4883,LKA,South Asia,Sri Lanka
CCLW.executive.10279.4896,WSM,East Asia & Pacific,Samoa
CCLW.executive.10282.4898,BRB,Latin America & Caribbean,Barbados
CCLW.executive.10283.4899,BRB,Latin America & Caribbean,Barbados
CCLW.executive.10286.4902,SLE,Sub-Saharan Africa,Sierra Leone
CCLW.executive.10288.4904,SLE,Sub-Saharan Africa,Sierra Leone
CCLW.executive.10289.4905,SLE,Sub-Saharan Africa,Sierra Leone
CCLW.executive.10306.4919,FRA,Europe & Central Asia,France
CCLW.executive.10307.4977,FRA,Europe & Central Asia,France
UNFCCC.party.787.0,MDV,South Asia,Maldives
UNFCCC.party.795.0,MLT,Europe & Central Asia,Malta
UNFCCC.party.802.0,MHL,East Asia & Pacific,Marshall Islands
UNFCCC.party.818.0,MUS,Sub-Saharan Africa,Mauritius
UNFCCC.party.82.0,AUS,East Asia & Pacific,Australia
UNFCCC.party.998.0,PAN,Latin America & Caribbean,Panama
CCLW.executive.10760.5981,TJK,Europe & Central Asia,Tajikistan
CCLW.executive.10763.5984,TJK,Europe & Central Asia,Tajikistan
CCLW.executive.10764.5985,TJK,Europe & Central Asia,Tajikistan
CCLW.executive.10765.5998,BLR,Europe & Central Asia,Belarus
CCLW.executive.10778.rtl_230,BLR,Europe & Central Asia,Belarus
CCLW.executive.10779.6001,BLR,Europe & Central Asia,Belarus
CCLW.executive.10788.0,TGO,Sub-Saharan Africa,Togo
CCLW.executive.10799.6049,EUR,Europe & Central Asia,European Union
CCLW.executive.10804.6056,RUS,Europe & Central Asia,Russia
CCLW.executive.10837.6108,NGA,Sub-Saharan Africa,Nigeria
CCLW.executive.10837.6109,NGA,Sub-Saharan Africa,Nigeria
CCLW.executive.10840.6111,FRA,Europe & Central Asia,France
CCLW.executive.10842.0,CHN,East Asia & Pacific,China
CCLW.executive.10846.rtl_231,IND,South Asia,India
CCLW.executive.10849.6119,HKG,East Asia & Pacific,Hong Kong
CCLW.executive.10850.6120,HKG,East Asia & Pacific,Hong Kong
CCLW.executive.10863.6128,ARE,Middle East & North Africa,United Arab Emirates
CCLW.executive.10880.0,IDN,East Asia & Pacific,Indonesia
CCLW.executive.10885.6171,FRA,Europe & Central Asia,France
CCLW.executive.10897.6195,PRT,Europe & Central Asia,Portugal
CCLW.executive.10920.6224,SWE,Europe & Central Asia,Sweden
CCLW.executive.10988.6264,VNM,East Asia & Pacific,Vietnam
CCLW.executive.10994.6273,GNQ,Sub-Saharan Africa,Equatorial Guinea
CCLW.executive.10996.rtl_100,VNM,East Asia & Pacific,Vietnam
CCLW.executive.10998.rtl_101,VNM,East Asia & Pacific,Vietnam
CCLW.executive.11013.rtl_112,VNM,East Asia & Pacific,Vietnam
CCLW.executive.11015.6298,MEX,Latin America & Caribbean,Mexico
CCLW.executive.11018.6304,BRA,Latin America & Caribbean,Brazil
CCLW.executive.11021.6308,THA,East Asia & Pacific,Thailand
CCLW.executive.11029.6318,URY,Latin America & Caribbean,Uruguay
CCLW.executive.11048.6347,IND,South Asia,India
CCLW.executive.11052.6352,IND,South Asia,India
CCLW.executive.11066.6368,BEL,Europe & Central Asia,Belgium
CCLW.executive.11076.6378,NLD,Europe & Central Asia,Netherlands
CCLW.executive.11077.6379,PRT,Europe & Central Asia,Portugal
CCLW.executive.11080.6382,IND,South Asia,India
CCLW.executive.11081.6387,CHN,East Asia & Pacific,China
CCLW.executive.11098.6441,SYC,Sub-Saharan Africa,Seychelles
CCLW.executive.11105.6426,IDN,East Asia & Pacific,Indonesia
CCLW.executive.11128.6467,TUR,Europe & Central Asia,Turkey
CCLW.executive.11138.6505,USA,North America,United States of America
CCLW.executive.1118.3084,COL,Latin America & Caribbean,Colombia
CCLW.executive.1128.3085,CRI,Latin America & Caribbean,Costa Rica
CCLW.executive.1135.3918,CUB,Latin America & Caribbean,Cuba
CCLW.executive.1160.2433,DNK,Europe & Central Asia,Denmark
CCLW.executive.1181.0,SLV,Latin America & Caribbean,El Salvador
CCLW.executive.1184.0,SLV,Latin America & Caribbean,El Salvador
CCLW.executive.1237.2289,GAB,Sub-Saharan Africa,Gabon
CCLW.executive.1244.0,DEU,Europe & Central Asia,Germany
CCLW.executive.1263.2612,GHA,Sub-Saharan Africa,Ghana
CCLW.executive.1276.2218,GRC,Europe & Central Asia,Greece
CCLW.executive.1288.2587,GTM,Latin America & Caribbean,Guatemala
CCLW.executive.1292.3111,GUY,Latin America & Caribbean,Guyana
CCLW.executive.1313.rtl_303,CHN,East Asia & Pacific,China
CCLW.executive.1323.3114,IND,South Asia,India
CCLW.executive.1367.2518,IRL,Europe & Central Asia,Ireland
CCLW.executive.1372.1953,ISR,Middle East & North Africa,Israel
UNFCCC.party.1174.0,ESP,Europe & Central Asia,Spain
UNFCCC.party.1175.0,ESP,Europe & Central Asia,Spain
UNFCCC.party.1211.0,LKA,South Asia,Sri Lanka
UNFCCC.party.1219.0,PSE,Middle East & North Africa,Palestine
UNFCCC.party.1230.0,CAN,North America,Canada
UNFCCC.party.124.0,BLZ,Latin America & Caribbean,Belize
UNFCCC.party.1282.0,SUR,Latin America & Caribbean,Suriname
UNFCCC.party.1283.0,SUR,Latin America & Caribbean,Suriname
UNFCCC.party.1292.0,SWE,Europe & Central Asia,Sweden
UNFCCC.party.1296.0,CHE,Europe & Central Asia,Switzerland
UNFCCC.party.1297.0,CHE,Europe & Central Asia,Switzerland
UNFCCC.party.1299.0,CHE,Europe & Central Asia,Switzerland
UNFCCC.party.1319.0,TJK,Europe & Central Asia,Tajikistan
UNFCCC.party.134.0,BEN,Sub-Saharan Africa,Benin
UNFCCC.party.136.0,BEN,Sub-Saharan Africa,Benin
UNFCCC.party.140.0,BTN,South Asia,Bhutan
UNFCCC.party.1441.0,USA,North America,United States of America
UNFCCC.party.1456.0,MHL,East Asia & Pacific,Marshall Islands
UNFCCC.party.1462.0,TGO,Sub-Saharan Africa,Togo
UNFCCC.party.1464.0,TGO,Sub-Saharan Africa,Togo
UNFCCC.party.1466.0,TGO,Sub-Saharan Africa,Togo
UNFCCC.party.1468.0,TGO,Sub-Saharan Africa,Togo
UNFCCC.party.1476.0,TTO,Latin America & Caribbean,Trinidad and Tobago
UNFCCC.party.1479.0,TUN,Middle East & North Africa,Tunisia
UNFCCC.party.1480.0,TUN,Middle East & North Africa,Tunisia
UNFCCC.party.1495.0,TUV,East Asia & Pacific,Tuvalu
UNFCCC.party.15.0,ALB,Europe & Central Asia,Albania
UNFCCC.party.1506.0,GBR,Europe & Central Asia,United Kingdom
UNFCCC.party.1510.0,UKR,Europe & Central Asia,Ukraine
UNFCCC.party.614.0,ISL,Europe & Central Asia,Iceland
UNFCCC.party.616.0,ISL,Europe & Central Asia,Iceland
UNFCCC.party.624.0,IND,South Asia,India
UNFCCC.party.632.0,IND,South Asia,India
UNFCCC.party.64.0,ARG,Latin America & Caribbean,Argentina
UNFCCC.party.640.0,NOR,Europe & Central Asia,Norway
UNFCCC.party.94.0,AUT,Europe & Central Asia,Austria
UNFCCC.party.942.0,NER,Sub-Saharan Africa,Niger
UNFCCC.party.972.0,NOR,Europe & Central Asia,Norway
UNFCCC.party.98.0,AZE,Europe & Central Asia,Azerbaijan
CCLW.executive.9368.rtl_154,NLD,Europe & Central Asia,Netherlands
CCLW.executive.9369.3236,EUR,Europe & Central Asia,European Union
CCLW.executive.9384.3757,FRA,Europe & Central Asia,France
CCLW.executive.9391.3475,POL,Europe & Central Asia,Poland
CCLW.executive.9396.3497,NIC,Latin America & Caribbean,Nicaragua
CCLW.executive.9413.3525,FJI,East Asia & Pacific,Fiji
CCLW.executive.9416.3529,ISL,Europe & Central Asia,Iceland
CCLW.executive.9423.3536,MOZ,Sub-Saharan Africa,Mozambique
CCLW.executive.9426.3539,LVA,Europe & Central Asia,Latvia
CCLW.executive.9426.3540,LVA,Europe & Central Asia,Latvia
CCLW.executive.9443.3773,LUX,Europe & Central Asia,Luxembourg
CCLW.executive.9450.3702,TUR,Europe & Central Asia,Turkey
CCLW.executive.9452.5040,DEU,Europe & Central Asia,Germany
CCLW.executive.9460.3719,GBR,Europe & Central Asia,United Kingdom
CCLW.executive.9474.3758,FRA,Europe & Central Asia,France
CCLW.executive.9474.3759,FRA,Europe & Central Asia,France
CCLW.executive.9477.3766,FRA,Europe & Central Asia,France
CCLW.executive.9486.3794,MEX,Latin America & Caribbean,Mexico
CCLW.executive.9494.6454,BEL,Europe & Central Asia,Belgium
CCLW.executive.9498.6462,CZE,Europe & Central Asia,Czechia
CCLW.executive.9499.3820,DNK,Europe & Central Asia,Denmark
CCLW.executive.9502.6465,FRA,Europe & Central Asia,France
CCLW.executive.9507.3834,LVA,Europe & Central Asia,Latvia
CCLW.executive.9511.3841,NLD,Europe & Central Asia,Netherlands
CCLW.executive.9511.3842,NLD,Europe & Central Asia,Netherlands
CCLW.executive.9513.3846,PRT,Europe & Central Asia,Portugal
CCLW.executive.9513.6451,PRT,Europe & Central Asia,Portugal
CCLW.executive.9517.3854,ESP,Europe & Central Asia,Spain
CCLW.executive.9538.3892,CAN,North America,Canada
CCLW.executive.9541.3902,CAN,North America,Canada
CCLW.executive.9542.3904,CAN,North America,Canada
CCLW.executive.9556.3933,KHM,East Asia & Pacific,Cambodia
CCLW.executive.9564.3945,KHM,East Asia & Pacific,Cambodia
CCLW.executive.9567.3948,KHM,East Asia & Pacific,Cambodia
CCLW.executive.9569.3950,KHM,East Asia & Pacific,Cambodia
CCLW.executive.9580.3961,IND,South Asia,India
CCLW.executive.9584.3968,IDN,East Asia & Pacific,Indonesia
CCLW.executive.9611.4006,NPL,South Asia,Nepal
CCLW.executive.9615.4011,NPL,South Asia,Nepal
CCLW.executive.9615.rtl_104,NPL,South Asia,Nepal
CCLW.executive.9626.4032,PNG,East Asia & Pacific,Papua New Guinea
CCLW.executive.9629.4039,TUV,East Asia & Pacific,Tuvalu
CCLW.executive.9632.4044,FRA,Europe & Central Asia,France
CCLW.executive.9633.4042,VUT,East Asia & Pacific,Vanuatu
CCLW.executive.9649.4067,LKA,South Asia,Sri Lanka
CCLW.executive.9697.rtl_117,VNM,East Asia & Pacific,Vietnam
CCLW.executive.9700.4121,VNM,East Asia & Pacific,Vietnam
CCLW.executive.9704.rtl_130,VNM,East Asia & Pacific,Vietnam
CCLW.executive.9705.4127,VNM,East Asia & Pacific,Vietnam
CCLW.executive.9707.4143,VNM,East Asia & Pacific,Vietnam
CCLW.executive.9711.4147,BGD,South Asia,Bangladesh
CCLW.executive.9737.4219,BRA,Latin America & Caribbean,Brazil
CCLW.executive.9737.4221,BRA,Latin America & Caribbean,Brazil
CCLW.executive.9737.rtl_56,BRA,Latin America & Caribbean,Brazil
CCLW.executive.9744.rtl_177,GBR,Europe & Central Asia,United Kingdom
CCLW.executive.9748.rtl_179,USA,North America,United States of America
CCLW.executive.9781.4436,AND,Europe & Central Asia,Andorra
CCLW.executive.9789.4428,AND,Europe & Central Asia,Andorra
CCLW.executive.9872.4452,NPL,South Asia,Nepal
CCLW.executive.9874.4453,PAK,South Asia,Pakistan
CCLW.executive.9948.rtl_184,GBR,Europe & Central Asia,United Kingdom
CCLW.executive.9950.4407,GBR,Europe & Central Asia,United Kingdom
CCLW.executive.9969.4476,CHL,Latin America & Caribbean,Chile
CCLW.executive.9973.0,COL,Latin America & Caribbean,Colombia
CCLW.executive.9987.4618,EUR,Europe & Central Asia,European Union
CCLW.executive.9991.4489,FJI,East Asia & Pacific,Fiji
CCLW.executive.rtl_105.rtl_347,USA,North America,United States of America
CCLW.executive.rtl_20.rtl_28,LIE,Europe & Central Asia,Liechtenstein
CCLW.executive.rtl_26.rtl_38,BRA,Latin America & Caribbean,Brazil
CCLW.executive.rtl_32.rtl_45,GBR,Europe & Central Asia,United Kingdom
CCLW.executive.rtl_37.rtl_50,GBR,Europe & Central Asia,United Kingdom
CCLW.executive.rtl_48.rtl_248,IND,South Asia,India
CCLW.executive.rtl_50.rtl_250,DEU,Europe & Central Asia,Germany
CCLW.executive.rtl_56.rtl_260,JPN,East Asia & Pacific,Japan
CCLW.executive.rtl_62.rtl_276,CAN,North America,Canada
CCLW.executive.rtl_68.rtl_286,NLD,Europe & Central Asia,Netherlands
CCLW.legislative.10020.4699,RUS,Europe & Central Asia,Russia
CCLW.legislative.10088.4527,CHN,East Asia & Pacific,China
CCLW.legislative.1011.0,DZA,Middle East & North Africa,Algeria
CCLW.legislative.10114.4611,ESP,Europe & Central Asia,Spain
CCLW.legislative.10143.4672,CZE,Europe & Central Asia,Czechia
CCLW.legislative.10162.4702,BRA,Latin America & Caribbean,Brazil
CCLW.legislative.10174.4743,POL,Europe & Central Asia,Poland
CCLW.legislative.1021.0,AGO,Sub-Saharan Africa,Angola
CCLW.legislative.1032.0,AUS,East Asia & Pacific,Australia
CCLW.legislative.1033.3650,AUS,East Asia & Pacific,Australia
UNFCCC.party.1563.0,UZB,Europe & Central Asia,Uzbekistan
UNFCCC.party.1569.0,VUT,East Asia & Pacific,Vanuatu
UNFCCC.party.1579.0,VNM,East Asia & Pacific,Vietnam
UNFCCC.party.158.0,BWA,Sub-Saharan Africa,Botswana
UNFCCC.party.159.0,BRA,Latin America & Caribbean,Brazil
UNFCCC.party.1602.0,ZWE,Sub-Saharan Africa,Zimbabwe
UNFCCC.party.1603.0,ZWE,Sub-Saharan Africa,Zimbabwe
UNFCCC.party.166.0,BRA,Latin America & Caribbean,Brazil
UNFCCC.party.1664.0,RUS,Europe & Central Asia,Russia
UNFCCC.party.1670.0,LBN,Middle East & North Africa,Lebanon
UNFCCC.party.171.0,BGR,Europe & Central Asia,Bulgaria
UNFCCC.party.1752.0,HUN,Europe & Central Asia,Hungary
UNFCCC.party.1756.0,JPN,East Asia & Pacific,Japan
UNFCCC.party.1761.0,SLB,East Asia & Pacific,Solomon Islands
UNFCCC.party.1769.0,XAB,,
UNFCCC.party.1777.0,XAB,,
UNFCCC.party.1847.0,XAB,,
UNFCCC.party.186.0,BDI,Sub-Saharan Africa,Burundi
UNFCCC.party.192.0,KHM,East Asia & Pacific,Cambodia
UNFCCC.party.193.0,KHM,East Asia & Pacific,Cambodia
UNFCCC.party.199.0,KHM,East Asia & Pacific,Cambodia
UNFCCC.party.203.0,CMR,Sub-Saharan Africa,Cameroon
UNFCCC.party.208.0,CAN,North America,Canada
UNFCCC.party.223.0,CAF,Sub-Saharan Africa,Central African Republic
UNFCCC.party.227.0,TCD,Sub-Saharan Africa,Chad
UNFCCC.party.228.0,TCD,Sub-Saharan Africa,Chad
UNFCCC.party.23.0,XAB,,
UNFCCC.party.231.0,CHL,Latin America & Caribbean,Chile
UNFCCC.party.313.0,COL,Latin America & Caribbean,Colombia
CCLW.executive.1394.2634,ITA,Europe & Central Asia,Italy
CCLW.executive.1395.2481,ITA,Europe & Central Asia,Italy
CCLW.executive.1426.2452,KEN,Sub-Saharan Africa,Kenya
CCLW.executive.1428.1503,KEN,Sub-Saharan Africa,Kenya
CCLW.executive.1428.1504,KEN,Sub-Saharan Africa,Kenya
CCLW.executive.1444.1975,MDV,South Asia,Maldives
CCLW.executive.1481.2395,MOZ,Sub-Saharan Africa,Mozambique
CCLW.executive.1484.2402,MOZ,Sub-Saharan Africa,Mozambique
CCLW.executive.1486.2400,MOZ,Sub-Saharan Africa,Mozambique
CCLW.executive.1493.2455,NPL,South Asia,Nepal
CCLW.executive.1499.3130,NLD,Europe & Central Asia,Netherlands
CCLW.executive.1544.2350,PHL,East Asia & Pacific,Philippines
CCLW.executive.1547.0,PHL,East Asia & Pacific,Philippines
CCLW.executive.1560.3147,POL,Europe & Central Asia,Poland
CCLW.executive.1570.5252,PRT,Europe & Central Asia,Portugal
CCLW.executive.1571.4342,PRT,Europe & Central Asia,Portugal
CCLW.executive.1572.1860,PRT,Europe & Central Asia,Portugal
CCLW.executive.1575.2325,PRT,Europe & Central Asia,Portugal
CCLW.executive.1579.1528,ROU,Europe & Central Asia,Romania
CCLW.executive.1599.2302,RWA,Sub-Saharan Africa,Rwanda
CCLW.executive.1610.2497,SEN,Sub-Saharan Africa,Senegal
CCLW.executive.1614.2495,SEN,Sub-Saharan Africa,Senegal
CCLW.executive.1619.1637,SGP,East Asia & Pacific,Singapore
CCLW.executive.1626.1615,SVK,Europe & Central Asia,Slovakia
CCLW.executive.1628.2474,SVK,Europe & Central Asia,Slovakia
CCLW.executive.1659.2242,ESP,Europe & Central Asia,Spain
CCLW.executive.1685.0,SWE,Europe & Central Asia,Sweden
CCLW.executive.1702.2042,TZA,Sub-Saharan Africa,Tanzania
CCLW.executive.1703.2251,TZA,Sub-Saharan Africa,Tanzania
CCLW.executive.1704.4871,TZA,Sub-Saharan Africa,Tanzania
CCLW.executive.1710.2428,THA,East Asia & Pacific,Thailand
CCLW.executive.1716.2199,TTO,Latin America & Caribbean,Trinidad and Tobago
CCLW.legislative.1390.2493,ITA,Europe & Central Asia,Italy
CCLW.legislative.1393.2486,ITA,Europe & Central Asia,Italy
CCLW.legislative.1408.2469,JPN,East Asia & Pacific,Japan
CCLW.legislative.1418.2459,JOR,Middle East & North Africa,Jordan
CCLW.legislative.1421.2456,KAZ,Europe & Central Asia,Kazakhstan
CCLW.legislative.1449.1960,MEX,Latin America & Caribbean,Mexico
CCLW.legislative.1455.2426,MEX,Latin America & Caribbean,Mexico
CCLW.legislative.1456.2309,FSM,East Asia & Pacific,Micronesia
CCLW.legislative.1510.rtl_272,NZL,East Asia & Pacific,New Zealand
CCLW.legislative.1521.2369,NOR,Europe & Central Asia,Norway
CCLW.legislative.1524.3138,NOR,Europe & Central Asia,Norway
CCLW.legislative.1535.2362,PER,Latin America & Caribbean,Peru
CCLW.legislative.1538.2359,PER,Latin America & Caribbean,Peru
CCLW.legislative.1541.2354,PER,Latin America & Caribbean,Peru
CCLW.legislative.1545.2348,PHL,East Asia & Pacific,Philippines
CCLW.legislative.1549.2347,PHL,East Asia & Pacific,Philippines
CCLW.legislative.1558.2337,PHL,East Asia & Pacific,Philippines
CCLW.legislative.1561.2336,POL,Europe & Central Asia,Poland
CCLW.legislative.1586.2313,ROU,Europe & Central Asia,Romania
CCLW.legislative.1593.2308,RUS,Europe & Central Asia,Russia
CCLW.legislative.1617.2285,SEN,Sub-Saharan Africa,Senegal
CCLW.legislative.1636.2266,SVK,Europe & Central Asia,Slovakia
CCLW.legislative.1647.4580,KOR,East Asia & Pacific,South Korea
CCLW.legislative.1647.4581,KOR,East Asia & Pacific,South Korea
CCLW.legislative.1650.2036,KOR,East Asia & Pacific,South Korea
CCLW.legislative.1657.2245,KOR,East Asia & Pacific,South Korea
CCLW.legislative.1663.2237,ESP,Europe & Central Asia,Spain
CCLW.legislative.1669.2232,ESP,Europe & Central Asia,Spain
CCLW.legislative.1680.2223,SWE,Europe & Central Asia,Sweden
CCLW.legislative.1683.3160,SWE,Europe & Central Asia,Sweden
CCLW.legislative.1687.4244,CHE,Europe & Central Asia,Switzerland
CCLW.legislative.1691.3165,CHE,Europe & Central Asia,Switzerland
CCLW.legislative.1693.rtl_68,CHE,Europe & Central Asia,Switzerland
CCLW.legislative.1718.2196,TTO,Latin America & Caribbean,Trinidad and Tobago
CCLW.legislative.1722.3179,TUR,Europe & Central Asia,Turkey
CCLW.legislative.1723.3545,TUR,Europe & Central Asia,Turkey
CCLW.legislative.1754.rtl_70,GBR,Europe & Central Asia,United Kingdom
CCLW.legislative.1755.rtl_71,GBR,Europe & Central Asia,United Kingdom
CCLW.legislative.2005.3188,POL,Europe & Central Asia,Poland
CCLW.legislative.2009.2098,POL,Europe & Central Asia,Poland
CCLW.legislative.2021.2089,USA,North America,United States of America
CCLW.legislative.2024.4693,IRL,Europe & Central Asia,Ireland
CCLW.legislative.2031.3194,KAZ,Europe & Central Asia,Kazakhstan
CCLW.legislative.2041.2073,CHN,East Asia & Pacific,China
CCLW.legislative.2073.2045,BRA,Latin America & Caribbean,Brazil
CCLW.legislative.4269.1996,HND,Latin America & Caribbean,Honduras
CCLW.legislative.4277.1992,HND,Latin America & Caribbean,Honduras
CCLW.legislative.4283.1989,ISL,Europe & Central Asia,Iceland
CCLW.legislative.4287.6507,LIE,Europe & Central Asia,Liechtenstein
CCLW.legislative.4325.1979,ZMB,Sub-Saharan Africa,Zambia
CCLW.legislative.4437.1963,WSM,East Asia & Pacific,Samoa
CCLW.legislative.4440.1962,WSM,East Asia & Pacific,Samoa
CCLW.legislative.4460.3196,SRB,Europe & Central Asia,Serbia
CCLW.legislative.4724.1934,TGO,Sub-Saharan Africa,Togo
CCLW.legislative.4775.1892,TLS,East Asia & Pacific,Timor-Leste
CCLW.legislative.4791.3775,HRV,Europe & Central Asia,Croatia
CCLW.legislative.4804.1868,IRQ,Middle East & North Africa,Iraq
CCLW.legislative.4947.1778,AND,Europe & Central Asia,Andorra
CCLW.legislative.4948.1780,AND,Europe & Central Asia,Andorra
CCLW.legislative.4955.1772,CIV,Sub-Saharan Africa,Côte d'Ivoire
CCLW.legislative.4971.1755,NIC,Latin America & Caribbean,Nicaragua
CCLW.legislative.4982.1744,AFG,South Asia,Afghanistan
CCLW.legislative.8423.1663,CYP,Europe & Central Asia,Cyprus
CCLW.legislative.8491.1621,BRB,Latin America & Caribbean,Barbados
CCLW.legislative.8493.1619,DMA,Latin America & Caribbean,Dominica
